"Date Inserted","Reporting Date","Sale Month","Store","Artist","Title","ISRC","UPC","Quantity","Team Percentage","Source Type","Country of Sale","Songwriter Royalties Withheld (USD)","Earnings (USD)","Recoup (USD)"
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","66","100","Song","FR","0.00000","0.222896925895",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","30","100","Song","FI","0.00000","0.146664904369",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","112","100","Song","ES","0.00000","0.255475724208",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","1","100","Song","EE","0.00000","0.005181084678",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","13","100","Song","DK","0.00000","0.056543899748",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","335","100","Song","DE","0.00000","1.146582080899",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","46","100","Song","CZ","0.00000","0.114945407905",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","1","100","Song","CY","0.00000","0.004517078703",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","92","100","Song","CO","0.00000","0.073428951322",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","77","100","Song","CL","0.00000","0.074486995444",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","26","100","Song","CH","0.00000","0.135300982055",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","305","100","Song","CA","0.00000","0.874641765646",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","352","100","Song","BR","0.00000","0.443037882357",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","7","100","Song","BG","0.00000","0.007284536129",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","27","100","Song","BE","0.00000","0.109822911989",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","117","100","Song","AU","0.00000","0.333799709193",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","21","100","Song","AT","0.00000","0.053005598016",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","89","100","Song","AR","0.00000","0.086241509508",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","4","100","Song","AE","0.00000","0.012222075364",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","1","100","Song","ZA","0.00000","0.000784629896",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","1","100","Song","PT","0.00000","0.004196563709",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","20","100","Song","PH","0.00000","0.012338104089",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","1","100","Song","NZ","0.00000","0.005190275072",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","40","100","Song","NL","0.00000","0.121005324020",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","5","100","Song","MX","0.00000","0.004532013094",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","2","100","Song","JP","0.00000","0.000491686084",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","1","100","Song","IT","0.00000","0.000669749970",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","2","100","Song","ID","0.00000","0.002357336088",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","9","100","Song","FR","0.00000","0.024678505778",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","1","100","Song","ES","0.00000","0.005328130984",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","2","100","Song","CZ","0.00000","0.003241911521",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","6","100","Song","CA","0.00000","0.016686309302",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","6","100","Song","BR","0.00000","0.009343184409",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","4","100","Song","AU","0.00000","0.009785472126",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","1","100","Song","AT","0.00000","0.000590482821",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","3","100","Song","AR","0.00000","0.002458430423",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","6","100","Song","AE","0.00000","0.024217837273",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","17","100","Song","ZA","0.00000","0.022858807744",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","13","100","Song","TR","0.00000","0.004832998501",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","9","100","Song","TH","0.00000","0.000928229804",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","4","100","Song","SK","0.00000","0.010101391923",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","4","100","Song","SI","0.00000","0.011590235769",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","SE","0.00000","0.003185620357",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","2","100","Song","RS","0.00000","0.005938143392",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","10","100","Song","RO","0.00000","0.013864858310",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","5","100","Song","PT","0.00000","0.013152602767",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","19","100","Song","PL","0.00000","0.032641982272",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","PK","0.00000","0.000006892795",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","21","100","Song","PH","0.00000","0.026815272408",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","8","100","Song","PE","0.00000","0.008327645860",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","82","100","Song","NZ","0.00000","0.234611231985",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","9","100","Song","NO","0.00000","0.025653836352",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","57","100","Song","NL","0.00000","0.182703886064",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","3","100","Song","MY","0.00000","0.002838682980",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","62","100","Song","MX","0.00000","0.082982365998",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","4","100","Song","LV","0.00000","0.003710621621",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","LT","0.00000","0.004602089849",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","2","100","Song","JP","0.00000","0.004457341142",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","15","100","Song","IT","0.00000","0.054250896418",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","IS","0.00000","0.008953741459",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","11","100","Song","IL","0.00000","0.029768835314",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","4","100","Song","IE","0.00000","0.020470454075",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","7","100","Song","ID","0.00000","0.008080654019",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","HU","0.00000","0.001301589565",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","HR","0.00000","0.003439504994",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","GR","0.00000","0.003944976670",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","45","100","Song","FR","0.00000","0.144425894605",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","4","100","Song","FI","0.00000","0.011100847282",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","18","100","Song","ES","0.00000","0.053064186779",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","EE","0.00000","0.002270027344",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","3","100","Song","DK","0.00000","0.019800704105",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","43","100","Song","DE","0.00000","0.167207732799",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","4","100","Song","CZ","0.00000","0.009199584501",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","3","100","Song","CO","0.00000","0.001527903020",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","13","100","Song","CL","0.00000","0.010682684351",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","12","100","Song","CH","0.00000","0.075736889043",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","130","100","Song","CA","0.00000","0.375861845426",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","133","100","Song","BR","0.00000","0.200285109992",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","BG","0.00000","0.002374568077",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","5","100","Song","BE","0.00000","0.014820659298",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","74","100","Song","AU","0.00000","0.239507414446",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","9","100","Song","AT","0.00000","0.038940848634",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","26","100","Song","AR","0.00000","0.030370806128",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","For The Birds","QZK6M2363876","197814381859","9","100","Song","ZA","0.00000","0.017604199913",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","For The Birds","QZK6M2363876","197814381859","1","100","Song","SG","0.00000","0.005092627134",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","For The Birds","QZK6M2363876","197814381859","1","100","Song","SE","0.00000","0.007490171197",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","For The Birds","QZK6M2363876","197814381859","1","100","Song","PT","0.00000","0.001864501204",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","For The Birds","QZK6M2363876","197814381859","3","100","Song","PH","0.00000","0.004488358722",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","For The Birds","QZK6M2363876","197814381859","3","100","Song","NL","0.00000","0.009075514181",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","For The Birds","QZK6M2363876","197814381859","1","100","Song","IT","0.00000","0.000669749970",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","For The Birds","QZK6M2363876","197814381859","2","100","Song","IE","0.00000","0.013211191529",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","For The Birds","QZK6M2363876","197814381859","1","100","Song","FR","0.00000","0.002742183841",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","For The Birds","QZK6M2363876","197814381859","1","100","Song","FI","0.00000","0.003606080888",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","For The Birds","QZK6M2363876","197814381859","3","100","Song","CA","0.00000","0.007018014700",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","For The Birds","QZK6M2363876","197814381859","1","100","Song","AU","0.00000","0.003569319311",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Walking Cigarette","QZK6M2363874","197814381859","1","100","Song","IT","0.00000","0.000669749970",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Walking Cigarette","QZK6M2363874","197814381859","1","100","Song","CH","0.00000","0.004186224516",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Pilot","QZK6M2363873","197814381859","4","100","Song","PT","0.00000","0.016786254837",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Pilot","QZK6M2363873","197814381859","1","100","Song","IT","0.00000","0.000669749970",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Pilot","QZK6M2363873","197814381859","1","100","Song","CH","0.00000","0.004186224516",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Walking Cigarette","QZK6M2363874","197813364631","1","100","Song","ZA","0.00000","0.002240158563",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Walking Cigarette","QZK6M2363874","197813364631","50","100","Song","TW","0.00000","0.091522539722",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Walking Cigarette","QZK6M2363874","197813364631","3","100","Song","PH","0.00000","0.004488358722",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Walking Cigarette","QZK6M2363874","197813364631","1","100","Song","NL","0.00000","0.003024788460",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Walking Cigarette","QZK6M2363874","197813364631","1","100","Song","MX","0.00000","0.002402139259",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Walking Cigarette","QZK6M2363874","197813364631","1","100","Song","IT","0.00000","0.000669749970",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Walking Cigarette","QZK6M2363874","197813364631","3","100","Song","FI","0.00000","0.010819391463",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Walking Cigarette","QZK6M2363874","197813364631","3","100","Song","ES","0.00000","0.001217727219",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Walking Cigarette","QZK6M2363874","197813364631","4","100","Song","DE","0.00000","0.023000110054",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Walking Cigarette","QZK6M2363874","197813364631","1","100","Song","CH","0.00000","0.008626333669",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Walking Cigarette","QZK6M2363874","197813364631","2","100","Song","CA","0.00000","0.006611339761",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Walking Cigarette","QZK6M2363874","197813364631","1","100","Song","BR","0.00000","0.001213132022",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Walking Cigarette","QZK6M2363874","197813364631","1","100","Song","AT","0.00000","0.000590482821",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Pilot","QZK6M2363873","197814383273","2","100","Song","VN","0.00000","0.000029868780",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Pilot","QZK6M2363873","197814383273","1","100","Song","TR","0.00000","0.000377954957",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Pilot","QZK6M2363873","197814383273","1","100","Song","SE","0.00000","0.003185620357",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Pilot","QZK6M2363873","197814383273","2","100","Song","PT","0.00000","0.003729002409",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Pilot","QZK6M2363873","197814383273","3","100","Song","PH","0.00000","0.004488358722",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Pilot","QZK6M2363873","197814383273","1","100","Song","NL","0.00000","0.003024788460",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Pilot","QZK6M2363873","197814383273","1","100","Song","MX","0.00000","0.000139004710",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Pilot","QZK6M2363873","197814383273","1","100","Song","IT","0.00000","0.000669749970",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Pilot","QZK6M2363873","197814383273","2","100","Song","FR","0.00000","0.010681535551",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Pilot","QZK6M2363873","197814383273","6","100","Song","FI","0.00000","0.021638782926",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Pilot","QZK6M2363873","197814383273","2","100","Song","DE","0.00000","0.008575786501",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Pilot","QZK6M2363873","197814383273","1","100","Song","CO","0.00000","0.000203337469",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Pilot","QZK6M2363873","197814383273","1","100","Song","BR","0.00000","0.001993166722",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Pilot","QZK6M2363873","197814383273","6","100","Song","AU","0.00000","0.011471909445",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","3","100","Song","ZA","0.00000","-0.001481516803",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","4","100","Song","TH","0.00000","-0.001644075345",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","4","100","Song","SE","0.00000","-0.005423781159",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","1","100","Song","SA","0.00000","-0.000862334679",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","2","100","Song","RO","0.00000","-0.001157672588",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","2","100","Song","PT","0.00000","-0.001720892106",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","10","100","Song","PL","0.00000","-0.006158840368",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","1","100","Song","PK","0.00000","-0.000224000921",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","11","100","Song","PH","0.00000","-0.002873401991",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","1","100","Song","PE","0.00000","-0.000449432099",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","3","100","Song","NZ","0.00000","-0.003526585127",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","8","100","Song","NL","0.00000","-0.010635823680",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","4","100","Song","MY","0.00000","-0.001121964461",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","12","100","Song","MX","0.00000","-0.003299897164",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","4","100","Song","IT","0.00000","-0.003843784687",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","6","100","Song","IE","0.00000","-0.007365045130",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","5","100","Song","ID","0.00000","-0.001223663065",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","1","100","Song","HU","0.00000","-0.000628170330",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","2","100","Song","HK","0.00000","-0.002086201081",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","1","100","Song","GR","0.00000","-0.000880251352",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","17","100","Song","FR","0.00000","-0.018305885354",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","3","100","Song","ES","0.00000","-0.002167178792",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","2","100","Song","DK","0.00000","-0.003338572640",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","19","100","Song","DE","0.00000","-0.020140369583",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","4","100","Song","CZ","0.00000","-0.002381200095",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","1","100","Song","CY","0.00000","-0.001041044190",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","1","100","Song","CO","0.00000","-0.000310313657",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","4","100","Song","CL","0.00000","-0.001650950909",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","31","100","Song","CA","0.00000","-0.022230212358",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","9","100","Song","BR","0.00000","-0.003730664721",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","8","100","Song","BE","0.00000","-0.010397098598",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","13","100","Song","AU","0.00000","-0.012269449548",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","1","100","Song","AT","0.00000","-0.001255328567",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Astronaut","QZTB62431298","198663163634","8","100","Song","AR","0.00000","-0.002190931366",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","1","100","Song","ZA","0.00000","-0.000493838934",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","1","100","Song","PT","0.00000","-0.000860446053",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","3","100","Song","PH","0.00000","-0.000859278873",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","1","100","Song","NZ","0.00000","-0.001175528375",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","5","100","Song","MX","0.00000","-0.001608655567",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","1","100","Song","IT","0.00000","-0.000199222470",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","2","100","Song","ID","0.00000","-0.000610695944",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","1","100","Song","FR","0.00000","-0.001267358793",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","1","100","Song","ES","0.00000","-0.001023203337",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","3","100","Song","CA","0.00000","-0.002522502405",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","4","100","Song","BR","0.00000","-0.002081870108",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","2","100","Song","AU","0.00000","-0.001613691903",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","1","100","Song","AT","0.00000","-0.000175581330",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","15","100","Song","ZA","0.00000","-0.006929205624",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","5","100","Song","TR","0.00000","-0.000760618843",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","TH","0.00000","-0.000009217965",
"2025-06-25","2025-06-25","2025-04","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","4","100","Song","SK","0.00000","-0.002767804363",
